normalized_name,company_ids,original_names,fair_count,fair_names,same_fair_overlap,scenario,confidence,recommendation,duplicate_relation_count,country_ids,phones,websites,emails
gromfast metal,1053|8329,GROMFAST METAL SAN. VE TİC. A. Ş. | GROMFAST METAL SANAYI VE TICARET A.S,2,HOMETEX | R+T Turkey,False,A,HIGH,Auto merge candidate,0,1,2124859119,gromfast.com.tr,info@gromfast.com.tr
grupak plastik mak ic dis,2587|21854,GRUPAK PLASTIK MAK. IÇ VE DIS TIC. LTD. STI. | GRUPAK PLASTIK MAK. IÇ VE DIS TIC. LTD. STI.,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,HIGH,Auto merge candidate,0,1,2126596488,grupak.com,info@grupak.com
gsmu,480|14423,GSMU | GSMU,2,ISK-SODEX | WIN EURASIA,False,A,HIGH,Auto merge candidate,0,1,2125492568,gsmu.com.tr,info@gsmu.com.tr
gta display plastik reklam urunleri,4958|22541,GTA DISPLAY PLASTIK VE REKLAM ÜRÜNLERI SAN. VE TIC. LTD. STI. | GTA DISPLAY PLASTIK VE REKLAM ÜRÜNLERI SAN. VE TIC. LTD. STI.,3,Promo Gift İstanbul | Sign İstanbul | İstanbul Kırtasiye Ofis Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,gtaplastik@gmail.com
gtech kesici takimlar,18136|30970,GTECH KESICI TAKIMLAR SAN. VE TIC. LTD. STI. | GTECH KESİCİ TAKIMLAR SAN. VE TİC. LTD. ŞTİ.,2,Kalite '25 | Maktek Avrasya,False,A,HIGH,Auto merge candidate,0,1,5324329381,g-tech.com.tr,satis@g-tech.com.tr
gulsan aluminyum,482|8541,GÜLSAN ALÜMINYUM A.S. | GÜLSAN ALÜMINYUM A.S.,2,HOMETEX | ISK-SODEX,False,A,HIGH,Auto merge candidate,0,1,4444094,gulsanaluminyum.com,info@gulsanaluminyum.com | mustafa@gulsanaluminyum.com
gunay insaat geri donusum tasimacilik tekstil madencilik,23478|26203,GÜNAY INSAAT GERI DÖNÜSÜM TASIMACILIK TEKSTIL MADENCILIK SAN. VE TIC. LTD. STI. | GÜNAY İNŞAAT GERİ DÖNÜŞÜM TAŞIMACILIK TEKSTİL MADENCİLİK SAN. VE TİC. LTD. ŞTİ.,2,Plast Eurasia İstanbul | RePlast Eurasia,False,A,HIGH,Auto merge candidate,0,1,5324825115,gunaygeridonusum.com,gunay.geridonusum@gmail.com
gundogdu celik,201|9075,GÜNDOGDU ÇELIK | Gündoğdu Çelik Sanayi ve Tic.Ltd.Şti  ,2,ICCI - Enerji ve Çevre Fuarı | ISK-SODEX,False,A,HIGH,Auto merge candidate,0,1,3723237442,gundogdudemircelik.com,bilgi@gundogdudemircelik.com | info@gundogdudemircelik.com | muhasebe@gundogdudemircelik.com | satis@gundogdudemircelik.com
gundogdu makina,18413|22544,Gündoğdu Makina San. ve Tic. Ltd. Şti. | GÜNDOGDU MAKINA SAN. VE TIC. LTD. STI.,3,Promo Gift İstanbul | Promosyon Show | Sign İstanbul,False,A,HIGH,Auto merge candidate,0,1,,,info@gundogdumakine.com
gunes melamin,5281|20840,GÜNEŞ MELAMİN SAN. VE TİC. A.Ş. | GÜNEŞ MELAMİN SAN. VE TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2125129569,gunesmelamin.com.tr,info@gunesmelamin.com.tr
guney kitap yayin dagitim,5471|5548,GÜNEY KITAP YAYIN DAGITIM SAN. VE TIC. LTD. STI. | GÜNEY KITAP YAYIN DAGITIM SAN. VE TIC. LTD. STI.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,HIGH,Auto merge candidate,0,1,55449192,guneykitap.com,info@guneykitap.com
gungor plastik urunleri,21859|34167,GÜNGÖR PLASTIK ÜRÜNLERI SAN. VE TIC. A.S. | GÜNGÖR PLASTİK ÜRÜNLERİ SAN. TİC. A.Ş.,2,Adhesives and Bonding Eurasia | Avrasya Ambalaj,False,A,HIGH,Auto merge candidate,0,1,2166457400,gungorplastik.com,info@gungorplastik.com
gunisigi kitapligi yayincilik,5440|5549,GÜNISIGI KITAPLIGI YAYINCILIK A.S. | GÜNISIGI KITAPLIGI YAYINCILIK A.S.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,HIGH,Auto merge candidate,0,1,2122129973,gunisigikitapligi.com,info@gunisigikitapligi.com
gural porselen heris seramik turizm,26346|26710,GÜRAL PORSELEN HERİŞ SERAMİK VE TURİZM A.Ş. | GÜRAL PORSELEN (HERİŞ SERAMİK VE TURİZM SAN. A.Ş.),2,Hostech | Zuchex,False,A,HIGH,Auto merge candidate,0,1,02126530505,guralporselen.com.tr,ccelebi@guralporselen.com.tr | info@guralporselen.com.tr
gurdesan gemi mak,17236|27891,GÜRDESAN GEMİ MAK. SAN. TİC.A.Ş. | GÜRDESAN GEMİ MAK. SAN. VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2627248546,gurdesan.com.tr,navy@gurdesan.com.tr | purchase@gurdesan.com.tr
guris is makinalari end,10992|21464,GÜRİŞ İŞ MAKİNALARI END. A.Ş. | GÜRIS IS MAKINALARI END. A.S.,2,Maden Türkiye Uluslararası Madencilik Fuarı | Maktek Avrasya,False,A,HIGH,Auto merge candidate,0,1,,,info@gurisendustri.com | tdizibuyuk@gurisendustri.com
gurkan brode tekstil,8615|19146,GÜRKAN BRODE TEKSTIL SAN. VE TIC. LTD. STI. | GÜRKAN BRODE TEKSTİL SAN.VE TİC.LTD.ŞTİ.,2,HOMETEX | Texhibition İstanbul,False,A,HIGH,Auto merge candidate,0,1,2243710606,gurkanbrode.com.tr,info@gurkanbrode.com.tr | s.tavas@gurkanbrode.com.tr
gursas elektromekanik,1274|17238,GÜRSAŞ ELEKTROMEKANİK SAN. VE TİC. A.Ş. | GÜRSAŞ ELEKTROMEKANİK SAN. VE TİC. A.Ş,2,EV Charge Show | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2165933620,gursas.com.tr,gursas@gursas.com.tr | info@gursas.com.tr
h ulger seramik miktat ulger,5283|21164,H.ÜLGER SERAMİK MİKTAT ÜLGER | H.ÜLGER SERAMİK - MİKTAT ÜLGER,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2163961485,ulgerseramik.com,info@ulgerseramik.com
hafele mob ins don,6232|12895,HAFELE MOB.VE INS. DON. SAN.VE TIC.A.S. | HAFELE MOB.VE INS. DON. SAN.VE TIC.A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,5376549816,hafele.com.tr,info@hafele.com.tr
haksan takim tezgahlari makina,21466|23331,HAKSAN TAKIM TEZGAHLARI MAKINA SAN. VE TIC.LTD.STI. | HAKSAN TAKIM TEZGAHLARI MAKINA SAN. VE TIC.LTD.STI.,2,Maktek Avrasya | MÜSİAD Expo Ticaret Fuarı,False,A,HIGH,Auto merge candidate,0,1,,haksanmakina.com.tr,info@haksanmakina.com.tr
hamdi kucuk celik makina,6233|23033,HAMDI KÜÇÜK ÇELIK MAKINA TIC.SAN.A.S. | HAMDİ KÜÇÜK ÇELİK MAKİNA TİC. VE SAN.A.Ş.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İstanbul Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,2124441768,hamdikucuk.com.tr,doganlardepo@hamdikucuk.com.tr | info@hamdikucuk.com.tr
hane ev gerecleri,5284|20759,HANE EV GEREÇLERİ SAN. VE TİC. LTD. ŞTİ. | Hane Ev Gereçleri San. ve Tic. Ltd. Şti.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2126595240,e-hane.com,info@e-hane.com
has kutu kagit,22260|28733,HAS KUTU VE KAGIT SANAYI TIC. A.S. | HAS KUTU VE KAĞIT SANAYİ TİC. A.Ş.,2,WoodTech | İntermob,False,A,HIGH,Auto merge candidate,0,1,3122540354,haskutu.com.tr,info@haskutu.com.tr
hasbant ambalaj,21866|23036,HASBANT AMBALAJ SAN. VE TIC. A.S. | HASBANT AMBALAJ SAN.VE TİC.A.Ş,2,Avrasya Ambalaj | İstanbul Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,5526551314,hasbant.com.tr,info@hasbant.com.tr
hasep kaplama,11334|28732,HAŞEP KAPLAMA SAN. VE TİC. A.Ş. | HAŞEP KAPLAMA SAN.VE TİC.AŞ.,2,Yapı Fuarı İstanbul | İntermob,False,A,HIGH,Auto merge candidate,0,1,3805375486,hasep.com.tr,info@hasep.com.tr
haspolat aluminyum,19281|30592,HASPOLAT ALÜMINYUM SANAYI VE TICARET A.S. | HASPOLAT ALÜMİNYUM A.Ş.,2,ALUEXPO | Ankiros,False,A,HIGH,Auto merge candidate,0,1,905332608141,,aziz@haspolataluminyum.com | info@haspolataluminyum.com
hassas muhendislik,17249|18091,HASSAS MÜHENDİSLİK SAN. VE TİC. LTD. ŞTİ. | HASSAS MÜHENDISLIK SAN. VE TIC. LTD. STI.,2,Maktek Avrasya | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2122805555,hassas.com,info@hassas.com
hasturk gubre,1630|22758,HASTÜRK GÜBRE | Hastürk Gübre,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@hasturkgubre.com.tr
haustek elektrikli aletler dis,5286|20851,HAUSTEK ELEKTRİKLİ ALETLER SAN. VE DIŞ TİC. | HAUSTEK ELEKTRİKLİ ALETLER SAN. VE DIŞ TİC. LTD. ŞTİ. ,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2362142500,haustek.com,info@haustek.com
hayat yayincilik iletisim yapim egitim hizmetleri,5428|5534,HAYAT YAYINCILIK ILETISIM YAPIM EGITIM HIZMETLERI VE TIC. LTD. STI. | HAYAT YAYINCILIK ILETISIM YAPIM EGITIM HIZMETLERI VE TIC. LTD. STI.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,HIGH,Auto merge candidate,0,1,5324477172,hayatyayinlari.com,editor@hayatyayinlari.com | hayat@hayatyayinlari.com | pazarlama@hayatyayinlari.com | siparis@hayatyayinlari.com
hayirli is mobilya tekerlekleri,6236|18216,HAYIRLI IS  SANAYI VE MOBILYA TEKERLEKLERI LTD.STI. | HAYIRLI IS  SANAYI VE MOBILYA TEKERLEKLERI LTD.STI.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İntermob,False,A,HIGH,Auto merge candidate,0,1,2126406646,htsteker.com,info@htsteker.com
helukabel kablo,9304|14432,HELUKABEL KABLO SAN.VE TIC.LTD.STI. | HELUKABEL KABLO,2,SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı | WIN EURASIA,False,A,HIGH,Auto merge candidate,0,1,2125024195,helukabel.com.tr,info@helukabel.com.tr
heneken metalurji dokum,19585|30604,HENEKEN METALURJI DÖKÜM A.S. | HENEKEN METALURJİ DÖKÜM A.Ş.,2,ALUEXPO | Ankiros,False,A,HIGH,Auto merge candidate,0,1,902329990384,,kutan.keles@heneken.com
hes ilac kozmetik,5819|35130,HES ILAÇ VE KOZMETIK A.S | HES İLAÇ VE KOZMETİK ANONİM ŞİRKETİ,2,Expomed Eurasia - Medikal Fuarı | Helal Expo,False,A,HIGH,Auto merge candidate,0,1,5327613322,hesilac.com,info@hesilac.com | sales@hesilac.com
hidrolift makinalari takim tezgahlari,10997|27918,HİDROLİFT SANAYİ MAKİNALARI TAKIM TEZGAHLARI TİC. LTD. ŞTİ. | HİDROLİFT SANAYİ MAKİNALARI TAKIM TEZGAHLARI TİC. LTD. ŞTİ.,2,IDEF | Maden Türkiye Uluslararası Madencilik Fuarı,False,A,HIGH,Auto merge candidate,0,1,,hidrolift.com,info@hidrolift.com | mturgut@hidrolift.com
hiz baglanti elemanlari,6235|12963,HIZ BAGLANTI ELEMANLARI SAN. VE TIC. A.S. | HIZ BAGLANTI ELEMANLARI SAN. VE TIC. A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,3325014000,hizbaglanti.com,export@hizbaglanti.com | info@hizbaglanti.com
hkn elektronik makine imalat ith ihr,12822|31861,HKN ELEKTRONİK MAKİNE İMALAT İTH. İHR. SAN. VE TİC. LTD. ŞTİ. | HKN ELEKTRONİK MAKİNE İMALAT İTH. İHR. SAN. VE TİC. LTD. ŞTİ,2,RePlast Eurasia | İDMA İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,5324805008,hknmakine.com.tr,info@hknmakine.com.tr
honeywell teknoloji,12749|27920,Honeywell Teknoloji A.Ş | HONEYWELL TEKNOLOJİ A.Ş.,2,IDEF | MCA World Fair,False,A,HIGH,Auto merge candidate,0,1,,honeywell.com,info@honeywell.com
hps hacilar plastik tasimacilik ins,18218|21862,HPS HACILAR PLASTIK TASIMACILIK INS. SAN. VE TIC. LTD. STI. | HPS HACILAR PLASTIK TASIMACILIK INS. SAN. VE TIC. LTD. STI.,2,Avrasya Ambalaj | İntermob,False,A,HIGH,Auto merge candidate,0,1,3523220868,hacilarplastik.com.tr,info@hacilarplastik.com.tr
hsa enerji,9307|23207,HSA ENERJI A.S. | HSA ENERJI A.S.,2,Solar Storage | SolarEx İstanbul Güneş Enerjisi & Teknolojileri Fuarı,False,A,HIGH,Auto merge candidate,0,1,2167711654,hsaenerji.com,info@hsaenerji.com
hunter dis,5291|20863,HUNTER DIŞ TİC. VE SAN. A.Ş. | HUNTER DIŞ TİC. VE SAN. A.Ş. ,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2124863644,hunter.tc,info@hunter.tc
icterra bilgi iletisim teknolojileri,17273|27940,ICTERRA BİLGİ VE İLETİŞİM TEKNOLOJİLERİ SAN. VE TİC. A.Ş. | ICTERRA BİLGİ VE İLETİŞİM TEKNOLOJİLERİ SAN VE TİC. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3122925000,icterra.com,info@icterra.com
ideakim global kimya,17275|34746,İdeakim Global Kimya A.Ş. | IDEAKIM GLOBAL KIMYA A.S.,2,Adhesives and Bonding Eurasia | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2124826812,ideakim.com,info@ideakim.com | resmi@ideakim.com
ideal baglanti elemanlari metal urunleri,12964|26107,IDEAL BAGLANTI ELEMANLARI VE METAL ÜRÜNLERI SAN. TIC. A.S. | İDEAL BAĞLANTI ELEMANLARI VE METAL ÜRÜNLERİ SAN. TİC. A.Ş.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,5357157522,5sideal.com,info@5sideal.com
ideal makina end urun,5824|11004,IDEAL MAKINA END. ÜRÜN. SAN. VE TIC. A.S. | IDEAL MAKINA END. ÜRÜN. SAN. VE TIC. A.S.,2,Expomed Eurasia - Medikal Fuarı | Maden Türkiye Uluslararası Madencilik Fuarı,False,A,HIGH,Auto merge candidate,0,1,2165408855,idealmakina.com,info@idealmakina.com
igeme ihracati gelistirme merkezi,1632|22760,İGEME - İHRACATI GELİŞTİRME MERKEZİ | İgeme - İhracatı Geliştirme Merkezi,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,igeme@igeme.com.tr
iklimlendirme tv,498|24996,IKLIMLENDIRME TV | İKLİMLENDİRME TV,2,Electricity Eurasia | ISK-SODEX,False,A,HIGH,Auto merge candidate,0,1,2164158789,iklimlendirme.tv,info@iklimlendirme.tv
ikon kablo,21598|32259,İkon Kablo | İKON KABLO,1,A-TECH,False,A,HIGH,Auto merge candidate,0,1,,ikonkablo.com,info@ikonkablo.com
ilke cnc otomat nal metal mak otomotiv gida ins,12877|25420,İLKE CNC OTOMAT NAL. METAL MAK. OTOMOTIV GIDA INS. SAN. VE TIC. LTD. STI. | İLKE CNC OTOMAT NAL. METAL MAK. OTOMOTİV GIDA İNŞ. SAN. VE TİC. LTD. ŞTİ.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,5421943039,ilkeautomotive.com,export@ilkeautomotive.com
ilkim makina kalip plastik firca,5293|20866,İLKİM MAKİNA KALIP PLASTİK FIRÇA SAN. VE TİC. | İLKİM MAKİNA KALIP PLASTİK FIRÇA SAN. VE TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2327825467,ilkimplastik.com.tr,ilkim@ilkimplastik.com.tr | info@ilkimplastik.com.tr
imera zuccaciye,5294|20867,İMERA ZÜCCACİYE SAN. VE TİC. LTD. ŞTİ. | İMERA ZÜCCACİYE SAN. VE TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2126591861,imerahome.com,info@imerahome.com
indigo kitap yayin dag paz rek,5474|5551,INDIGO KITAP YAYIN DAG. PAZ. REK. LTD. STI. | INDIGO KITAP YAYIN DAG. PAZ. REK. LTD. STI.,2,Bursa Kitap Fuarı | Çukurova Kitap Fuarı,False,A,HIGH,Auto merge candidate,0,1,2124381783,indigodukkan.com,info@indigokitap.com
intekno teknoloji transfer,19409|30622,INTEKNO TEKNOLOJI TRANSFER SAN. VE TIC. A.S. | İNTEKNO TEKNOLOJİ TRANSFER SAN. VE TİC. A.Ş.,2,ALUEXPO | Ankiros,False,A,HIGH,Auto merge candidate,0,1,905319307442,,hguvenc@intekno.com.tr
irak dis,20871|22394,IRAK DIŞ TİC. LTD. ŞTİ. | Irak Dis Tic. Ltd. Sti.,2,PetZoo Eurasia | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2126595412,irakplast.com,destek@irakplast.com | muhasebe@irakplast.com | pazarlama@irakplast.com
irfanoglu cam mutfak,5025|21089,IRFANOGLU CAM MUTFAK SAN. VE TIC. LTD. STI. | İrfanoğlu Cam Mutfak San. Tic. Ltd. Şti.,2,Zuchex | İstanbul Kırtasiye Ofis Fuarı,False,A,HIGH,Auto merge candidate,0,1,2127917007,selkamutfak.com,export@selkamutfak.com | info@selkamutfak.com
isbir elektrik,17302|27980,İŞBİR ELEKTRİK SAN. A.Ş. | İŞBİR ELEKTRİK SAN. A.Ş.,2,IDEF | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2662830050,isbirelektrik.com.tr,isbir@isbirelektrik.com.tr
isik celik,17303|17908,IŞIK ÇELİK SANAYİ ve TİCARET A.Ş | ISIK ÇELIK,2,METAL EXPO EURASIA İSTANBUL | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,3704242077,isikcelik.com,export@isikcelik.com | ramazan.gul@isikcelik.com
isik kalip,6270|12913,ISIK KALIP SAN. VE TIC. A.S. | ISIK KALIP SAN. VE TIC. A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,2323280243,port-bag.com,info@port-bag.com
isil tekstil,7896|24105,IŞIL TEKSTİL SAN. VE TİC. LTD. ŞTİ. | IŞIL TEKSTİL SAN. VE TİC. LTD. ŞTİ.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,HIGH,Auto merge candidate,0,1,2124560000,isiltekstil.com.tr,info@isiltekstil.com.tr | kvkk@isiltekstil.com.tr
istanbul aluminyum folyo,23490|31352,ISTANBUL ALÜMINYUM FOLYO ANONIM SIRKETI | İSTANBUL ALÜMİNYUM FOLYO ANONİM ŞİRKETİ,2,Avrasya Ambalaj | Plast Eurasia İstanbul,False,A,HIGH,Auto merge candidate,0,1,902125495832,istanbulfolyo.com,info@istanbulfolyo.com | kalite@istanbulfolyo.com | muhasebe@istanbulfolyo.com
istanbul gedik universitesi,25352|29642,İSTANBUL GEDİK ÜNİVERSİTESİ | İSTANBUL GEDİK ÜNİVERSİTESİ,2,WIN EURASIA | İstanbul Eğitim ve Kariyer Fuarı,False,A,HIGH,Auto merge candidate,0,1,904445438,gedik.edu.tr,info@gedik.edu.tr | yaziisleri@gedik.edu.tr
istanbul kilit,12900|26116,ISTANBUL KILIT SANAYI VE TICARET A.S. | İSTANBUL KİLİT SANAYİ VE TİCARET A.Ş.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,2125498109,istanbulkilit.com,ergun.varlik@istanbulkilit.com | export@istanbulkilit.com | info@istanbulkilit.com | orhanveli.kilit@istanbulkilit.com | satis@istanbulkilit.com
istay endustriyel paslanmaz mak,21884|32054,ISTAY ENDÜSTRIYEL PASLANMAZ MAK. SAN. VE TIC. LTD. STI. | İSTAY ENDÜSTRİYEL PASLANMAZ MAK SAN VE TİC LTD ŞTİ,2,Avrasya Ambalaj | Expomed Eurasia - Medikal Fuarı,False,A,HIGH,Auto merge candidate,0,1,2163138355,istay.com.tr,info@istay.com.tr
italyan dis tanitim ajansi,19557|22210,ITALYAN DIS TICARET VE TANITIM AJANSI | ITALYAN DIS TICARET VE TANITIM AJANSI,2,Ankiros | Avrasya Ambalaj,False,A,HIGH,Auto merge candidate,0,1,2123730300,ice.it,istanbul@ice.it | urp@ice.it
itt uluslararasi tas,13141|34182,ITT ULUSLARARASI TAŞ. SAN. TiC. LTD. ŞTi. | ITT ULUSLARARASI TAŞ. SAN. TİC. LTD. ŞTİ.,2,Adhesives and Bonding Eurasia | Paintistanbul & TURKCOAT ,False,A,HIGH,Auto merge candidate,0,1,,itt.com.tr,info@itt.com.tr
izeltas izmir el aletleri,24478|25456,İZELTAŞ İZMİR EL ALETLERİ SAN.VE TİC A.Ş. | İZELTAŞ İZMİR EL ALETLERİ SAN. TİC. A.Ş.,2,Bosphorus Boat Show Kara Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,2324721375,izeltas.com.tr,info@izeltas.com.tr
izoform endustriyel otomasyon,3168|13144,İZOFORM ENDÜSTRİYEL OTOMASYON SANAYİ TİC. | iZOFORM ENDÜSTRiYEL OTOMASYON SAN. TiC. LTD. ŞTi,2,Enerjisini Üreten Fabrikalar Zirvesi ve Sergisi | Paintistanbul & TURKCOAT ,False,A,HIGH,Auto merge candidate,0,1,2164564357,izoform-eps.com,ckaran@izoform-eps.com | info@izoform-eps.com
kadifeteks mensucat,17313|30989,KADİFETEKS MENSUCAT SAN. A.Ş. | KADİFETEKS MENSUCAT SAN. AŞ.,2,Saha Expo | İbia Expo,False,A,HIGH,Auto merge candidate,0,1,2125492630,kadifeteks.com,kets@kadifeteks.com | satis@kadifeteks.com
kagitcilik,29866|31379,KAĞITÇILIK SAN.ve TİC. A.Ş. | KAĞİTÇİLİK SAN. VE TİC.A.Ş,2,Avrasya Ambalaj | PAPER EURASIA,False,A,HIGH,Auto merge candidate,0,1,905323621207,rebant.com,ahmetyazici@rebant.com | info@rebant.com
kale termos,5299|20877,KALE TERMOS SANAYİ VE TİCARET A.Ş. | KALE TERMOS SAN. VE TİC. A.Ş.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2124220933,kaletermos.com.tr,info@kaletermos.com.tr
kanaat otomotiv insaat gida,6327|23049,KANAAT OTOMOTIV INSAAT GIDA LTD. STI. | KANAAT OTOMOTİV İNŞAAT GIDA LTD.ŞTİ.,2,Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı | İstanbul Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,3322391516,kanaatotomotiv.com.tr,info@kanaatotomotiv.com.tr | satis@kanaatotomotiv.com.tr
kanca el aletleri dovme celik mak,6243|12968,KANCA EL ALETLERI DÖVME ÇELIK VE MAK. SAN. A.S. | KANCA EL ALETLERI DÖVME ÇELIK VE MAK. SAN. A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,5372635676,kanca.com.tr,info@kanca.com.tr
kar el demir tel,23051|25056,KAR-EL DEMİR TEL SAN.VE TİC. LTD.ŞTİ. | KAR-EL DEMIR TEL. SAN TIC LTD STI.,2,METAL EXPO EURASIA İSTANBUL | İstanbul Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,export@kareltel.com.tr | info@kareltel.com.tr
kar metal,17323|17955,KAR METAL SAN. VE TİC. LTD. ŞTİ. | KAR METAL,2,METAL EXPO EURASIA İSTANBUL | Saha Expo,False,A,HIGH,Auto merge candidate,0,1,2642765916,karmetal.com.tr,info@karmetal.com.tr | sales@karmetal.com.tr
kar tes kesici takimlar,18137|25058,KAR-TES KESICI TAKIMLAR SAN.VE TIC.LTD.STI. | KAR-TES KESICI TAKIMLAR SAN. VE TIC. LTD.STI.,2,METAL EXPO EURASIA İSTANBUL | Maktek Avrasya,False,A,HIGH,Auto merge candidate,0,1,2164521000,kar-tes.com.tr,satis@kar-tes.com.tr
karacasu tekstil,19158|24107,KARACASU TEKSTİL TİCARET VE SANAYİ A.Ş. | KARACASU TEKSTİL TİC. VE SAN. A.Ş.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,HIGH,Auto merge candidate,0,1,3442512885,karacasutekstil.com.tr,info@karacasutekstil.com.tr
karadeniz kirtasiye pazarlama,5006|5117,KARADENIZ KIRTASIYE PAZARLAMA VE TIC. LTD. STI. | KARADENIZ KIRTASIYE PAZARLAMA VE TIC. LTD. STI.,2,İstanbul Kırtasiye Ofis Fuarı | İstanbul Oyuncak Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@lino.com.tr
karafiber tekstil,4759|7716,KARAFİBER TEKSTİL SAN. VE TİC. A.Ş. | KARAFIBER TEKSTIL SAN. VE TIC. A.S.,2,Texhibition İstanbul | Uluslararası İstanbul İplik Fuarı,False,A,HIGH,Auto merge candidate,0,1,3423371488,karaholding.com,info@karafiber.com
karasu plastik esya kalip,5301|20880,KARASU PLASTİK EŞYA VE KALIP SAN. TİC.  | KARASU PLASTİK EŞYA VE KALIP SAN. TİC. LTD. ŞTİ.,2,HOST Istanbul Fuarı | Zuchex,False,A,HIGH,Auto merge candidate,0,1,2126592110,karasuplastik.com,info@karasuplastik.com
karatepe fidancilik,1637|22764,KARATEPE FİDANCILIK | Karatepe Fidancılık,2,Peyzaj İstanbul | Peyzaj İstanbul Fuarı,False,A,HIGH,Auto merge candidate,0,1,,,info@karatepefidancilik.com
karbosan zimpara tasi,6318|12969,KARBOSAN ZIMPARA TASI SAN. A.S. | KARBOSAN ZIMPARA TASI SAN. A.S.,2,Fastener Expo Eurasia Fuarı | Hardware Eurasia - Avrasya Uluslararası Hırdavat Fuarı,False,A,HIGH,Auto merge candidate,0,1,212698,karbosan.com.tr,export@karbosan.com.tr | info@karbosan.com.tr | pazarlama@karbosan.com.tr | satis@karbosan.com.tr
karcel,19494|25052,KARÇEL A.S. | KARCEL A.S.,2,Ankiros | METAL EXPO EURASIA İSTANBUL,False,A,HIGH,Auto merge candidate,0,1,,,info@karcel.com.tr
